workerid,button_order,code,condition,first_talker,order,repVoice,repeated,rt,talker,correct,lag,case,d_repVoice,rc_order,rc_lag,duration,rc_dur
7209,OLD_NEW,BEL_0414_WINDOW,Divided,PF01,12,DIFF,TRUE,1131,PM02,0,23,miss,1.380384363,-0.32555634,-0.268300826,1.528979167,-0.170131441
7209,OLD_NEW,BEL_1710_UGLY,Divided,NONE,13,NONE,FALSE,967,PF02,1,NA,correct_rejection,0.559592274,-0.309683324,NA,2.004354167,0.124560539
7209,OLD_NEW,BEL_0811_CLOSE,Divided,PF02,14,SAME,TRUE,287,PF02,1,36,hit,1.911294514,-0.293810308,-0.130002954,1.926395833,0.076233017
7209,OLD_NEW,BEL_1020_LAKE,Divided,PM02,15,SAME,TRUE,471,PM02,1,43,hit,1.911294514,-0.277937292,-0.055534869,1.560229167,-0.150759105
7209,OLD_NEW,BEL_0423_WINE,Divided,NONE,16,NONE,FALSE,2350,PM01,1,NA,correct_rejection,0.559592274,-0.262064276,NA,2.082333333,0.172900975
7209,OLD_NEW,BEL_0806_SCHOOL,Divided,NONE,17,NONE,FALSE,1854,PF02,1,NA,correct_rejection,0.559592274,-0.24619126,NA,2.091395833,0.178518953
7209,OLD_NEW,BEL_1008_MILK,Divided,PF01,18,SAME,TRUE,480,PF01,1,22,hit,1.911294514,-0.230318244,-0.278939124,1.667125,-0.0844928
7209,OLD_NEW,BEL_1108_ROOM,Divided,PF02,19,DIFF,TRUE,330,PM01,1,31,hit,1.380384363,-0.214445228,-0.183194443,1.8924375,0.055181745
7209,OLD_NEW,BEL_0823_PRIZE,Divided,PM02,20,DIFF,TRUE,1210,PM01,0,47,miss,1.380384363,-0.198572213,-0.012981677,1.417604167,-0.239174448
7209,OLD_NEW,BEL_1611_SWEET,Divided,NONE,21,NONE,FALSE,529,PM02,0,NA,false_alarm,0.559592274,-0.182699197,NA,1.704625,-0.061245996
7209,OLD_NEW,BEL_0406_PARENTS,Divided,PM01,22,DIFF,TRUE,334,PM02,1,30,hit,1.380384363,-0.166826181,-0.193832741,1.656125,-0.091311862
7209,OLD_NEW,BEL_1414_HOME,Divided,PM01,23,SAME,TRUE,1626,PM01,0,36,miss,1.911294514,-0.150953165,-0.130002954,1.7294375,-0.045864361
7209,OLD_NEW,BEL_1523_PAN,Divided,PM01,24,DIFF,TRUE,1222,PF02,1,55,hit,1.380384363,-0.135080149,0.072124706,1.8935625,0.055879149
7209,OLD_NEW,BEL_1313_HOURS,Divided,PM01,25,SAME,TRUE,245,PM01,1,41,hit,1.911294514,-0.119207133,-0.076811465,1.703083333,-0.062201698
7209,OLD_NEW,BEL_0920_STORIES,Divided,NONE,26,NONE,FALSE,3470,PM01,0,NA,false_alarm,0.559592274,-0.103334117,NA,1.933354167,0.08054659
7209,OLD_NEW,BEL_0111_ALIVE,Divided,NONE,27,NONE,FALSE,786,PF01,1,NA,correct_rejection,0.559592274,-0.087461101,NA,1.919875,0.072190656
7209,OLD_NEW,BEL_0216_CHILD,Divided,NONE,28,NONE,FALSE,1070,PM01,1,NA,correct_rejection,0.559592274,-0.071588086,NA,1.865833333,0.038689429
7209,OLD_NEW,BEL_1723_BROKEN,Divided,NONE,29,NONE,FALSE,1289,PF02,1,NA,correct_rejection,0.559592274,-0.05571507,NA,2.051458333,0.153761107
7209,OLD_NEW,BEL_1104_HERE,Divided,NONE,30,NONE,FALSE,2683,PM02,1,NA,correct_rejection,0.559592274,-0.039842054,NA,1.7005,-0.063803145
7209,OLD_NEW,BEL_1524_TODAY,Divided,PF02,31,DIFF,TRUE,1167,PF01,0,61,miss,1.380384363,-0.023969038,0.135954493,1.808166667,0.002941011
7209,OLD_NEW,BEL_1016_ATTENTION,Divided,NONE,32,NONE,FALSE,1915,PF01,1,NA,correct_rejection,0.559592274,-0.008096022,NA,1.822333333,0.011723137
7209,OLD_NEW,BEL_0720_WATER,Divided,PF02,33,SAME,TRUE,439,PF02,1,59,hit,1.911294514,0.007776994,0.114677897,2.1804375,0.233717196
7209,OLD_NEW,BEL_0218_FRESH,Divided,NONE,34,NONE,FALSE,1882,PM01,0,NA,false_alarm,0.559592274,0.02365001,NA,1.7899375,-0.008359518
7209,OLD_NEW,BEL_1707_MOUNTAIN,Divided,NONE,35,NONE,FALSE,2616,PF01,0,NA,false_alarm,0.559592274,0.039523026,NA,1.690875,-0.069769824
7209,OLD_NEW,BEL_0115_HOME,Divided,PM01,36,DIFF,TRUE,458,PF02,1,36,hit,1.380384363,0.055396041,-0.130002954,1.650541667,-0.094773053
7209,OLD_NEW,BEL_1422_MOVIE,Divided,PM02,37,SAME,TRUE,497,PM02,1,51,hit,1.911294514,0.071269057,0.029571514,1.49525,-0.19104065
7209,OLD_NEW,BEL_0916_PERFORMER,Divided,PM02,38,DIFF,TRUE,586,PF01,1,45,hit,1.380384363,0.087142073,-0.034258273,2.062604167,0.160670573
7209,OLD_NEW,BEL_1101_MINUTES,Divided,NONE,39,NONE,FALSE,2859,PF02,1,NA,correct_rejection,0.559592274,0.103015089,NA,1.814479167,0.006854223
7209,OLD_NEW,BEL_1222_YEAR,Divided,PF02,40,SAME,TRUE,539,PF02,1,50,hit,1.911294514,0.118888105,0.018933216,1.996604167,0.119756199
7209,OLD_NEW,BEL_1519_THEATER,Divided,PF01,41,SAME,TRUE,609,PF01,1,66,hit,1.911294514,0.134761121,0.189145982,1.881479167,0.048388512
7209,OLD_NEW,BEL_1410_THIN,Divided,NONE,42,NONE,FALSE,377,PM02,1,NA,correct_rejection,0.559592274,0.150634137,NA,1.923625,0.074515336
7209,OLD_NEW,BEL_1311_CHAIR,Divided,PM02,43,DIFF,TRUE,241,PM01,1,66,hit,1.380384363,0.166507153,0.189145982,1.647791667,-0.096477819
7209,OLD_NEW,BEL_0719_ROOM,Divided,NONE,44,NONE,FALSE,2300,PM01,1,NA,correct_rejection,0.559592274,0.182380168,NA,1.540770833,-0.162821613
7209,OLD_NEW,BEL_1418_TREE,Divided,NONE,45,NONE,FALSE,1043,PM02,0,NA,false_alarm,0.559592274,0.198253184,NA,1.604291667,-0.123444111
7209,OLD_NEW,BEL_1212_UPSET,Divided,NONE,46,NONE,FALSE,1369,PF02,1,NA,correct_rejection,0.559592274,0.2141262,NA,1.8995,0.059559893
7209,OLD_NEW,BEL_1102_TEA,Divided,NONE,47,NONE,FALSE,1146,PF01,1,NA,correct_rejection,0.559592274,0.229999216,NA,1.679083333,-0.077079653
7209,OLD_NEW,BEL_0904_WELL,Divided,PM02,48,SAME,TRUE,561,PM02,1,67,hit,1.911294514,0.245872232,0.19978428,1.389166667,-0.256803274
7209,OLD_NEW,BEL_0214_STREET,Divided,NONE,49,NONE,FALSE,2848,PM02,0,NA,false_alarm,0.559592274,0.261745248,NA,1.211291667,-0.367070612
7209,OLD_NEW,BEL_0908_TRIP,Divided,PF01,50,DIFF,TRUE,875,PM02,1,70,hit,1.380384363,0.277618264,0.231699174,1.572208333,-0.143333043
7209,OLD_NEW,BEL_2010_COLD,Divided,PM02,51,SAME,TRUE,320,PM02,1,53,hit,1.911294514,0.29349128,0.05084811,1.4964375,-0.190304501
7209,OLD_NEW,BEL_1419_SPORTS,Divided,NONE,52,NONE,FALSE,2242,PF02,1,NA,correct_rejection,0.559592274,0.309364295,NA,1.983604167,0.111697307
7209,OLD_NEW,BEL_0724_NOVEL,Divided,NONE,53,NONE,FALSE,2471,PM01,0,NA,false_alarm,0.559592274,0.325237311,NA,1.974208333,0.105872691
7209,OLD_NEW,BEL_1722_SALAD,Divided,PF01,54,DIFF,TRUE,581,PM02,1,71,hit,1.380384363,0.341110327,0.242337472,1.4448125,-0.2223076
7209,OLD_NEW,BEL_0220_CRUEL,Divided,PM01,55,DIFF,TRUE,392,PF01,1,60,hit,1.380384363,0.356983343,0.125316195,2.793083333,0.613505392
7209,OLD_NEW,BEL_1011_THIN,Divided,NONE,56,NONE,FALSE,1099,PF01,1,NA,correct_rejection,0.559592274,0.372856359,NA,1.856666667,0.033006877
7209,OLD_NEW,BEL_0201_NDPARENTS,Divided,NONE,57,NONE,FALSE,2580,PF02,0,NA,false_alarm,0.559592274,0.388729375,NA,1.880354167,0.047691108
7209,OLD_NEW,BEL_1806_MEAT,Divided,NONE,58,NONE,FALSE,1946,PF01,1,NA,correct_rejection,0.559592274,0.404602391,NA,1.575479167,-0.141305405
7209,OLD_NEW,BEL_0204_away,Divided,PM02,59,DIFF,TRUE,256,PM01,1,68,hit,1.380384363,0.420475406,0.210422578,1.98675,0.113647456
7209,OLD_NEW,BEL_1416_TODAY,Divided,NONE,60,NONE,FALSE,633,PM02,1,NA,correct_rejection,0.559592274,0.436348422,NA,1.522041667,-0.1744321
7209,OLD_NEW,BEL_0613_FLOOR,Divided,PM01,61,SAME,TRUE,1249,PM01,1,82,hit,1.911294514,0.452221438,0.359358748,1.760479167,-0.026621174
7209,OLD_NEW,BEL_1919_NEWSPAPER,Divided,PF01,62,SAME,TRUE,346,PF01,1,77,hit,1.911294514,0.468094454,0.306167259,2.2578125,0.281683101
7209,OLD_NEW,BEL_0417_HOME,Divided,NONE,63,NONE,FALSE,1948,PM01,1,NA,correct_rejection,0.559592274,0.48396747,NA,1.5340625,-0.166980208
7209,OLD_NEW,BEL_0420_GRASS,Divided,PF02,64,DIFF,TRUE,725,PM01,1,65,hit,1.380384363,0.499840486,0.178507684,1.53375,-0.167173931
7290,OLD_NEW,BEL_0812_CARS,Full,NONE,1,NONE,FALSE,681,PM02,0,NA,false_alarm,0.076031623,-0.500159514,NA,1.451583333,-0.218110261
7290,OLD_NEW,BEL_0920_STORIES,Full,NONE,2,NONE,FALSE,503,PF02,1,NA,correct_rejection,0.076031623,-0.484286498,NA,2.3335625,0.328641644
7290,OLD_NEW,BEL_0620_FIELD,Full,PF01,3,SAME,TRUE,314,PF01,1,8,hit,0.896823711,-0.468413482,-0.427875294,1.810979167,0.004684522
7290,OLD_NEW,BEL_1002_COURSES,Full,NONE,4,NONE,FALSE,273,PM01,1,NA,correct_rejection,0.076031623,-0.452540467,NA,2.024833333,0.137255876
7290,OLD_NEW,BEL_0322_MORNING,Full,NONE,5,NONE,FALSE,341,PF01,0,NA,false_alarm,0.076031623,-0.436667451,NA,1.930520833,0.078790165
7290,OLD_NEW,BEL_1008_MILK,Full,NONE,6,NONE,FALSE,963,PF02,0,NA,false_alarm,0.076031623,-0.420794435,NA,1.723125,-0.049777573
7290,OLD_NEW,BEL_1818_BOX,Full,PM02,7,SAME,TRUE,765,PM02,1,11,hit,0.896823711,-0.404921419,-0.395960401,1.858041667,0.03385926
7290,OLD_NEW,BEL_1721_POOL,Full,PM02,8,DIFF,TRUE,365,PM01,0,29,miss,1.125163021,-0.389048403,-0.204471039,1.483395833,-0.198389223
7290,OLD_NEW,BEL_0715_MORNING,Full,NONE,9,NONE,FALSE,411,PM01,0,NA,false_alarm,0.076031623,-0.373175387,NA,1.9916875,0.116708285
7290,OLD_NEW,BEL_1418_TREE,Full,NONE,10,NONE,FALSE,394,PM02,0,NA,false_alarm,0.076031623,-0.357302371,NA,1.604291667,-0.123444111
7290,OLD_NEW,BEL_0114_SALT,Full,PF01,11,DIFF,TRUE,389,PM02,1,27,hit,1.125163021,-0.341429355,-0.225747635,1.272041667,-0.32941079
7290,OLD_NEW,BEL_0420_GRASS,Full,PM01,12,SAME,TRUE,403,PM01,0,21,miss,0.896823711,-0.32555634,-0.289577422,1.53375,-0.167173931
7290,OLD_NEW,BEL_0104_DANGEROUS,Full,NONE,13,NONE,FALSE,460,PF01,1,NA,correct_rejection,0.076031623,-0.309683324,NA,2.068770833,0.164493381
7290,OLD_NEW,BEL_1217_HAIR,Full,PF01,14,DIFF,TRUE,293,PF02,1,44,hit,1.125163021,-0.293810308,-0.044896571,1.994541667,0.118477625
7290,OLD_NEW,BEL_0218_FRESH,Full,PM01,15,DIFF,TRUE,679,PF01,1,42,hit,1.125163021,-0.277937292,-0.066173167,1.8931875,0.055646681
7290,OLD_NEW,BEL_1907_BED,Full,PM01,16,SAME,TRUE,709,PM01,1,16,hit,0.896823711,-0.262064276,-0.342768911,1.960541667,0.097400523
7290,OLD_NEW,BEL_1101_MINUTES,Full,PF02,17,DIFF,TRUE,869,PF01,1,29,hit,1.125163021,-0.24619126,-0.204471039,1.810979167,0.004684522
7290,OLD_NEW,BEL_1806_MEAT,Full,NONE,18,NONE,FALSE,736,PM01,1,NA,correct_rejection,0.076031623,-0.230318244,NA,1.5408125,-0.162795783
